dataset,parameter_differences,test_f1_mean,test_f1_std,test_accuracy_mean,test_accuracy_std,test_loss_mean,test_loss_std,best_val_f1_mean,best_val_f1_std,best_val_accuracy_mean,best_val_accuracy_std,best_val_loss_mean,best_val_loss_std,best_epoch_first,single_class_only_first
EDT,"ts_window: 4, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.4569037588980609,0.21403025539101625,0.5711974110032362,0.12331753322496862,0.0834447296747662,0.01398712248299152,0.7473341396271178,0.013842216500795137,0.7480341639985196,0.013965811623505514,0.0830324361987236,0.0025338072845507357,8,True
EDT,"ts_window: 4, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.4471698714328331,0.19717066774608394,0.5606060606060606,0.10497277621629553,0.08887166178534435,0.012904379807856914,0.649606465813453,0.07680223379340667,0.6587598759875988,0.06657309110272734,0.08193733740158637,0.003572952592691115,4,False
EDT,"ts_window: 4, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.5060373040741931,0.1496711593956155,0.5815993063892223,0.0708474277348823,0.07949789165414456,0.004746852510115823,0.5720043528837855,0.20845682085639183,0.6337699212309947,0.1177438382919666,0.08044750344223395,0.0033696166764429956,1,True
EDT,"ts_window: 4, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.4257828960825305,0.16048054552840196,0.5313531353135313,0.0860778967375906,0.08906033258124058,0.011494796353258369,0.42261699829235994,0.15104742204870045,0.52665544332211,0.08363604058053203,0.0970195708348938,0.014352321929680176,7,True
EDT,"ts_window: 4, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.37465504353055573,0.07157130151722613,0.5150375939849624,0.02604587680554704,0.08626877408149003,0.009400196061054123,0.4117705301095071,0.1358572100196107,0.537712895377129,0.06532065089371679,0.09444933464927559,0.0175249172030147,1,True
EDT,"ts_window: 5, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.0938957562467695,0.006027671790773199,0.47089947089947093,0.23827153966555994,0.5833333333333334,0.14433756729740646,0.09213466587679986,0.012158992292010843,7,True
EDT,"ts_window: 5, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.45298011618338796,0.20723430685845529,0.5659722222222222,0.11426724077711338,0.09405551618721798,0.01342595860123814,0.5118650067568374,0.15828133592130908,0.5889262921663511,0.07778565236907155,0.08745982130410046,0.015765808595725152,4,False
EDT,"ts_window: 5, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.514332207879549,0.1648750256071329,0.5878684807256236,0.08370273072041215,0.0790725417304235,0.0005699486530182222,0.5677979363132226,0.2030536883735446,0.6275264089882152,0.11065170662052146,0.082451121584609,0.008638253005855155,1,True
EDT,"ts_window: 5, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09185245202574809,0.0035096158246368313,0.3333333333333333,0.0,0.5,0.0,0.09950801303978433,0.006715448146732303,1,True
EDT,"ts_window: 5, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.4883310287150684,0.13521313264038695,0.5691485321484183,0.06005218754009314,0.08484673638275658,0.004851071003382609,0.5320091915254427,0.17737636750954877,0.5974036069651741,0.09200391317237869,0.08971605776873594,0.01119004545126805,10,False
EDT,"ts_window: 6, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.08333334059469283,1.393638169756022e-08,0.6091261558442266,0.2388435904758464,0.665016501650165,0.14290848247267965,0.08467228412044177,0.011255521011306294,10,True
EDT,"ts_window: 6, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.44753730556684884,0.19780708233463423,0.5629251700680272,0.1089895916327355,0.08790978132018527,0.012393829018043529,0.5631027253668762,0.20393495952436205,0.6269132653061225,0.115084317436138,0.08152287650912048,0.002669944238349034,1,True
EDT,"ts_window: 6, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.4059044551798175,0.12569687020038237,0.5326797385620915,0.05660296756761039,0.08813757859570444,0.011181864251212313,0.5240252075673036,0.1789268405000439,0.5920192953532393,0.09442518814551798,0.0860303250268845,0.004224093314503276,8,False
EDT,"ts_window: 6, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.08712783179200329,0.011306035229940855,0.34461696440900286,0.0056155234550464336,0.44695461764644784,0.04920769339223172,0.0896485142750491,0.00518611887813618,7,True
EDT,"ts_window: 6, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.519855042903773,0.16154442161078053,0.5959807009043928,0.08312361296342909,0.08020266591367524,0.0033618468271447016,0.6220768091638337,0.023421082195545614,0.6397747008434032,0.02289881618605436,0.08167502736456635,0.003839082130425169,5,True
EDT,"ts_window: 7, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.6997229508323768,0.0745729616872692,0.7142504726663143,0.053549055640901524,0.07914967464209637,0.0014329469950031828,0.7029999929278422,0.06496652909504537,0.7144022164417896,0.045877520264801026,0.08042649179784916,0.0006153704769838129,3,False
EDT,"ts_window: 7, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.5773439755098015,0.21143783825303808,0.6357001133786847,0.1176546936539893,0.07927168702898714,0.010493054124017662,0.5885471217213256,0.1537925667756671,0.6294591719849452,0.08726504308720738,0.08443395891696177,0.0014890584828369813,1,False
EDT,"ts_window: 7, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.5158325426944971,0.1605687268635235,0.5881944444444445,0.07840459229275154,0.0836765190700276,0.011310017099442163,0.5203508847491756,0.1674213315573227,0.5873952779893373,0.08655118559982446,0.08655597189776236,0.012994307860316771,4,False
EDT,"ts_window: 7, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.5050338263960555,0.15196339720376728,0.582975372279496,0.07496914667777982,0.08044961795151813,0.004458579979079693,0.5604367207450627,0.19798932127521357,0.6233495145631068,0.10867546536616081,0.08069782081626205,0.003884996672336984,1,True
EDT,"ts_window: 7, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.4206768611968692,0.17763722513518052,0.5289312169312169,0.11028073081983567,0.09071351432857948,0.011408918589609752,0.4206384780118532,0.15121694634534805,0.5400516795865633,0.06937154397239689,0.09911573257465822,0.014703969593153446,1,True
stock_emotion,"ts_window: 10, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 10, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6, 7, 8, 9], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09302557821730574,0.008809434665340475,0.3333333333333333,0.0,0.5,0.0,0.10284067730797647,0.005813996942632038,1,True
stock_emotion,"ts_window: 10, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 10, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6, 7, 8, 9], 'num_features': 3}",0.3750089790054527,0.07218433574234875,0.5185185185185185,0.03207501495497924,0.09396772385318021,0.010888799006494865,0.38702890313182386,0.09300345503234651,0.5255555555555556,0.044263520637871305,0.09467354760073692,0.012889403336801648,1,True
stock_emotion,"ts_window: 10, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 10, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6, 7, 8, 9], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09667229149946067,0.0018734629830802006,0.3333333333333333,0.0,0.5,0.0,0.09882345986261316,0.007268277064086501,1,True
stock_emotion,"ts_window: 10, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 10, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6, 7, 8, 9], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09213114895329853,0.014547188215243312,0.3333333333333333,0.0,0.5,0.0,0.0955644637633951,0.006447257087094133,1,True
stock_emotion,"ts_window: 10, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 10, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6, 7, 8, 9], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09937806274340305,0.0037336854986610526,0.3333333333333333,0.0,0.5,0.0,0.09998439144905803,0.006050645002525374,1,True
stock_emotion,"ts_window: 3, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 3, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09149671240643827,0.00988736197573925,0.3333333333333333,0.0,0.5,0.0,0.10480399365110171,0.0014100385451142109,1,True
stock_emotion,"ts_window: 3, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 3, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2], 'num_features': 3}",0.35228471663095356,0.03282475874519045,0.5073839662447258,0.012789404697238566,0.08900562521464257,0.012539979068509514,0.39764205451254436,0.05655994932553743,0.5298780487804878,0.026389128059002953,0.08594912193220271,0.008259987097350244,1,True
stock_emotion,"ts_window: 3, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 3, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.08982354476741199,0.005251901053033562,0.3333333333333333,0.0,0.5,0.0,0.10472389430499375,0.005939463407858199,1,True
stock_emotion,"ts_window: 3, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 3, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09068696077114313,0.006177339530405987,0.3333333333333333,0.0,0.5,0.0,0.09758119052351588,0.007138268357083161,1,True
stock_emotion,"ts_window: 3, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 3, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2], 'num_features': 3}",0.33333333333333326,3.925231146709438e-17,0.5,0.0,0.09402620249934907,0.01617439583769568,0.3681098939314902,0.06023476986850557,0.5170068027210885,0.029456646387225782,0.10059879399690451,0.01709499007834486,9,True
stock_emotion,"ts_window: 4, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.3894553486200818,0.0972061818998056,0.5270562770562771,0.04686284652513198,0.08586547246559369,0.011809462266533533,0.40495080118586424,0.12404509303001424,0.5368098159509203,0.06375647144425317,0.09658027471798163,0.01776117429965457,1,True
stock_emotion,"ts_window: 4, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.0842743055593747,0.001575892666126931,0.3333333333333333,0.0,0.5,0.0,0.09770889629944753,0.011113787922587558,1,True
stock_emotion,"ts_window: 4, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.36504206132121303,0.0571834523191046,0.5046221710778672,0.03443940596112931,0.10075848942254667,0.018058749766842783,0.3638667686447414,0.05288546128897637,0.5120481927710844,0.020868082018902123,0.09677565295817742,0.011965997819758253,1,True
stock_emotion,"ts_window: 4, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09246395795037803,0.00796789314775226,0.38748463054656596,0.07514556127175903,0.5044296788482835,0.06033802114194686,0.0898673798748822,0.009510500826302146,1,True
stock_emotion,"ts_window: 4, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.3333333333333333,5.551115123125783e-17,0.5,0.0,0.09931350704076362,0.007247412147778921,0.33333333333333326,0.0,0.5,0.0,0.09535406123603536,0.009296742051906844,1,True
stock_emotion,"ts_window: 5, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.10723243726947251,0.00616470759132781,0.3333333333333333,0.0,0.5,0.0,0.09741042643749549,0.0067159097210009325,1,True
stock_emotion,"ts_window: 5, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.36798185941043077,0.060013007572908006,0.514069264069264,0.024368680193068627,0.09196197461652961,0.009090911131688542,0.38834669721267656,0.09528594133429702,0.5258799171842651,0.04482533145882188,0.08696161975326562,0.004120796324174509,1,True
stock_emotion,"ts_window: 5, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.33179909560723514,0.002657377692490983,0.492842535787321,0.012397091669715884,0.09917696575689827,0.005331596504902999,0.3401278454987016,0.011768440283062735,0.5,0.0,0.09403423296301146,0.0051981095140791475,1,False
stock_emotion,"ts_window: 5, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.3486884753140742,0.02659588606807705,0.5,0.0,0.09462215210605561,0.019505939039083875,0.3333333333333333,0.0,0.5,0.0,0.09108121789976015,0.0039416187627471,1,False
stock_emotion,"ts_window: 5, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.0947873027361712,0.013273693337142492,0.3333333333333333,3.925231146709438e-17,0.5,0.0,0.09380879755221617,0.01012306013088389,1,True
stock_emotion,"ts_window: 6, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09736369181704778,0.01145819928987993,0.3333333333333333,0.0,0.5,0.0,0.08900906731430282,0.00493771924370745,1,True
stock_emotion,"ts_window: 6, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.3721525223515448,0.06723680768816213,0.5170940170940171,0.02960770611228853,0.0895519215095734,0.011385720058030936,0.392554012345679,0.10257322490811062,0.5277777777777778,0.048112522432468864,0.09541744638063877,0.011249899399705486,6,False
stock_emotion,"ts_window: 6, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.3691863691863692,0.06209927970304667,0.5155279503105591,0.026895198875293194,0.10468181111297152,0.0192455795900043,0.39159727275177186,0.10091610332185069,0.5277777777777778,0.048112522432468864,0.09810991640972878,0.013499453106578112,8,False
stock_emotion,"ts_window: 6, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.08352133130840061,0.0006979297534565998,0.3333333333333333,0.0,0.5,0.0,0.08755806405493838,0.0036182723530265395,1,True
stock_emotion,"ts_window: 6, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.3536833536833537,0.03524726918129583,0.5089605734767025,0.015520168526602813,0.09381687527516114,0.013079094995445439,0.3716490299823633,0.06636473332351654,0.5189003436426117,0.03273635546951486,0.09100778785576757,0.012777824715359683,1,True
stock_emotion,"ts_window: 7, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09250305259408664,0.0077232488380813554,0.3641397887657478,0.052341881205805484,0.510752688172043,0.027435163058436764,0.09015520510623505,0.0075017030529215475,4,True
stock_emotion,"ts_window: 7, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.335038916572796,0.002954156827287185,0.4955555555555556,0.007698003589195004,0.09379312025157298,0.009704857151654528,0.3333333333333333,0.0,0.5,0.0,0.10116294205668731,0.00880651716192512,1,True
stock_emotion,"ts_window: 7, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09702051593100543,0.0016855783216971692,0.36747181964573267,0.059129592786570366,0.5145833333333333,0.025259074277046118,0.09874327853778764,0.013280646957181935,1,True
stock_emotion,"ts_window: 7, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.3754594677038054,0.07296460505613114,0.5203252032520326,0.03520428470668454,0.0831165377474417,0.0007873728019735072,0.3626974876974877,0.05086020728001077,0.5134575569358178,0.023309172358587395,0.1006212528976161,0.015567745506083221,1,True
stock_emotion,"ts_window: 7, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09396373245560458,0.0110552791922356,0.3349065428508257,0.0027248788152477227,0.5,0.0,0.09524242819751638,0.011777346993132926,1,True
stock_net,"ts_window: 10, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 10, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6, 7, 8, 9], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09224684623291425,0.014397997237320692,0.3333333333333333,0.0,0.5,0.0,0.10553348664229177,0.009267707109800134,1,True
stock_net,"ts_window: 10, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 10, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6, 7, 8, 9], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09880013138978756,0.01441065377629751,0.3333333333333333,0.0,0.5,0.0,0.10703481644931541,0.008432289117578193,1,True
stock_net,"ts_window: 10, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 10, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6, 7, 8, 9], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09772389736121302,0.01818533013889947,0.3333333333333333,0.0,0.5,0.0,0.10959171703986119,0.011349014125727414,1,True
stock_net,"ts_window: 10, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 10, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6, 7, 8, 9], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.10053499910798637,0.015011059367043705,0.3333333333333333,0.0,0.5,0.0,0.09313899600571109,0.014049408895760986,1,True
