dataset,parameter_differences,test_f1_mean,test_f1_std,test_accuracy_mean,test_accuracy_std,test_loss_mean,test_loss_std,best_val_f1_mean,best_val_f1_std,best_val_accuracy_mean,best_val_accuracy_std,best_val_loss_mean,best_val_loss_std,best_epoch_first,single_class_only_first
EDT,"ts_window: 7, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}, ts_overlap: start",0.5158325426944971,0.1605687268635235,0.5881944444444445,0.07840459229275154,0.0836765190700276,0.011310017099442163,0.5203508847491756,0.1674213315573227,0.5873952779893373,0.08655118559982446,0.08655597189776236,0.012994307860316771,4,False
stock_emotion,"ts_window: 4, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}, ts_overlap: middle",0.3754723896914774,0.07298698659531389,0.5202991452991453,0.03515915100834258,0.08207165114987262,0.0022873617492000756,0.3800186741363212,0.08086138223944335,0.5216049382716049,0.037420850780809055,0.09510760286451996,0.011859284749062287,1,True
stock_emotion,"ts_window: 4, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}, ts_overlap: start",0.3333333333333333,0.0,0.5,0.0,0.0842743055593747,0.001575892666126931,0.3333333333333333,0.0,0.5,0.0,0.09770889629944753,0.011113787922587558,1,True
stock_emotion,"ts_window: 4, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}, ts_overlap: middle",0.3304048951156733,0.00507220377981361,0.48995983935742976,0.017390068349085082,0.08959367160600991,0.005436011173534983,0.3346634042286216,0.0023037503683079833,0.49897119341563784,0.0017819452752766347,0.10673822957556567,0.0025022121828270553,8,False
stock_emotion,"ts_window: 4, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}, ts_overlap: start",0.36504206132121303,0.0571834523191046,0.5046221710778672,0.03443940596112931,0.10075848942254667,0.018058749766842783,0.3638667686447414,0.05288546128897637,0.5120481927710844,0.020868082018902123,0.09677565295817742,0.011965997819758253,1,True
stock_emotion,"ts_window: 6, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}, ts_overlap: middle",0.3333333333333333,0.0,0.5,0.0,0.08785202993747064,0.0031825763664607965,0.36548550182502443,0.05568918940112411,0.4777070063694267,0.038612597620962225,0.09253887173760345,0.008414684336967466,1,True
stock_emotion,"ts_window: 6, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}, ts_overlap: start",0.3721525223515448,0.06723680768816213,0.5170940170940171,0.02960770611228853,0.0895519215095734,0.011385720058030936,0.392554012345679,0.10257322490811062,0.5277777777777778,0.048112522432468864,0.09541744638063877,0.011249899399705486,6,False
stock_emotion,"ts_window: 6, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}, ts_overlap: middle",0.3333333333333333,0.0,0.5,0.0,0.09855533332815487,0.005147849188601346,0.3333333333333333,0.0,0.5,0.0,0.10869775056082265,0.005488443468589903,1,True
stock_emotion,"ts_window: 6, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}, ts_overlap: start",0.3691863691863692,0.06209927970304667,0.5155279503105591,0.026895198875293194,0.10468181111297152,0.0192455795900043,0.39159727275177186,0.10091610332185069,0.5277777777777778,0.048112522432468864,0.09810991640972878,0.013499453106578112,8,False
stock_emotion,"ts_window: 7, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}, ts_overlap: middle",0.3333333333333333,0.0,0.5,0.0,0.10305314788573766,0.013515637241936593,0.3333333333333333,0.0,0.5,0.0,0.1097811895273878,0.0025477432268140895,1,True
stock_emotion,"ts_window: 7, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}, ts_overlap: start",0.335038916572796,0.002954156827287185,0.4955555555555556,0.007698003589195004,0.09379312025157298,0.009704857151654528,0.3333333333333333,0.0,0.5,0.0,0.10116294205668731,0.00880651716192512,1,True
stock_emotion,"ts_window: 7, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}, ts_overlap: middle",0.3309792843691149,0.004077332409531234,0.4947589098532495,0.009077834421220525,0.09905806165673921,0.015572110498504592,0.3333333333333333,0.0,0.5,0.0,0.10742402011428469,0.0037871398137016843,1,True
stock_emotion,"ts_window: 7, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}, ts_overlap: start",0.3333333333333333,0.0,0.5,0.0,0.09702051593100543,0.0016855783216971692,0.36747181964573267,0.059129592786570366,0.5145833333333333,0.025259074277046118,0.09874327853778764,0.013280646957181935,1,True
stock_net,"ts_window: 4, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}, ts_overlap: middle",0.3333333333333333,0.0,0.5,0.0,0.11735556608519267,0.014732264814103183,0.3333333333333333,0.0,0.5,0.0,0.1135899080939531,0.0018927579665191036,1,True
stock_net,"ts_window: 4, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}, ts_overlap: start",0.3333333333333333,0.0,0.5,0.0,0.08580124414110601,0.003922953799192059,0.3333333333333333,0.0,0.5,0.0,0.09365236967288774,0.01723581249635695,1,True
stock_net,"ts_window: 4, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}, ts_overlap: middle",0.3333333333333333,0.0,0.5,0.0,0.09962368192034991,0.005857057541075931,0.3333333333333333,0.0,0.5,0.0,0.0942526292319432,0.013211475126938512,1,True
stock_net,"ts_window: 4, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}, ts_overlap: start",0.3333333333333333,0.0,0.5,0.0,0.09033330916974641,0.012124305415726342,0.3333333333333333,0.0,0.5,0.0,0.0940529619190853,0.018476972611749354,1,True
stock_net,"ts_window: 6, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}, ts_overlap: middle",0.3333333333333333,0.0,0.5,0.0,0.1228417609493042,0.003923272889267198,0.3333333333333333,0.0,0.5,0.0,0.10651746519661269,0.0015126115440461008,1,True
stock_net,"ts_window: 6, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}, ts_overlap: start",0.3333333333333333,0.0,0.5,0.0,0.08980984962888412,0.010322966746889619,0.3333333333333333,0.0,0.5,0.0,0.10895212034172398,0.008287277796377062,1,True
stock_net,"ts_window: 6, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}, ts_overlap: middle",0.3333333333333333,0.0,0.5,0.0,0.10786180215869705,0.021205866881726945,0.3333333333333333,0.0,0.5,0.0,0.10781162048485604,0.014244334233007624,1,True
stock_net,"ts_window: 6, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}, ts_overlap: start",0.3333333333333333,0.0,0.5,0.0,0.10113995603444398,0.018741179704476602,0.3333333333333333,0.0,0.5,0.0,0.10619910099320407,0.013171294964326114,1,True
stock_net,"ts_window: 7, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}, ts_overlap: middle",0.3333333333333333,0.0,0.5,0.0,0.08720029751682705,0.006568732361458829,0.3333333333333333,0.0,0.5,0.0,0.09533297874695303,0.0091137295822329,1,True
stock_net,"ts_window: 7, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}, ts_overlap: start",0.3333333333333333,0.0,0.5,0.0,0.10181345587792706,0.0181556883778567,0.3333333333333333,0.0,0.5,0.0,0.0917848004846576,0.004932376180176095,1,True
stock_net,"ts_window: 7, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}, ts_overlap: middle",0.45340910437089743,0.20797733619506853,0.5648148148148148,0.11226255234242721,0.09460128352328549,0.010097478007891455,0.3333333333333333,0.0,0.5,0.0,0.09629562125279745,0.010183662949523888,1,True
stock_net,"ts_window: 7, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}, ts_overlap: start",0.3333333333333333,0.0,0.5,0.0,0.09776179094111177,0.013780412402166077,0.3333333333333333,0.0,0.5,0.0,0.10409939581317197,0.01620740037238594,1,True
